name,platform,year_of_release
Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,2008
Help Wanted: 50 Wacky Jobs,Wii,2008
Igor: The Game,Wii,2008
NFL Tour,X360,2008
The History Channel: Civil War - Secret Missions,PS3,2008
Spider-Man: Web of Shadows,DS,2008
Monkey Mischief! Party Time,Wii,2008
SCORE International Baja 1000: The Official Game,Wii,2008
Lucky * Star: Ryouou Gakuen Outousai,PS2,2008
Big League Sports,Wii,2008
Cate West: The Vanishing Files,DS,2008
Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,DS,2008
Prinny: Can I Really Be the Hero?,PSP,2008
Pajama Sam: Dont Fear The Dark,Wii,2008
Championship Pony,DS,2008
King of Clubs: Mini Golf,Wii,2008
Luminous Arc 2 (JP sales),DS,2008
Horse Life Adventures,DS,2008
Ninja Reflex,DS,2008
"Blast Works: Build, Trade, Destroy",Wii,2008
Little League World Series Baseball 2008,Wii,2008
Family Party: 30 Great Games,Wii,2008
Populous DS,DS,2008
Wordmaster,DS,2008
Championship Foosball,Wii,2008
Rygar: The Battle of Argus,Wii,2008
echochrome,PSP,2008
Samurai Shodown Anthology,PSP,2008
Doraemon: Nobita to Midori no Kyojinden DS,DS,2008
Tom Clancys EndWar,DS,2008
Locks Quest,DS,2008
Ratchet & Clank Future: Quest for Booty,PS3,2008
Spectral Force Genesis,DS,2008
Space Invaders Extreme,PSP,2008
Space Chimps,Wii,2008
World Championship Games: A Track & Field Event,DS,2008
Karaoke Revolution Presents American Idol Encore 2,X360,2008
Pipe Mania,DS,2008
Karaoke Revolution Presents American Idol Encore,PS3,2008
Raiden Fighters Aces,X360,2008
Supreme Commander,X360,2008
FIFA Street 3,DS,2008
Red Bull BC One,DS,2008
The Mummy: Tomb of the Dragon Emperor,DS,2008
MLB Superstars,Wii,2008
The Mummy: Tomb of the Dragon Emperor,Wii,2008
Battle Fantasia,X360,2008
Jumper: Griffins Story,Wii,2008
L: the proLogue to DEATH NOTE - Rasen no Wana,DS,2008
Ski and Shoot,Wii,2008
The Sims 2: Apartment Life,PC,2008
Brain Voyage,DS,2008
Monster Jam: Urban Assault,PSP,2008
My Make-Up,DS,2008
1 vs. 100,DS,2008
Winter Sports 2: The Next Challenge,PS2,2008
My Stop Smoking Coach: Allen Carrs EasyWay,DS,2008
Bleach: Heat the Soul 5,PSP,2008
Knights in the Nightmare,DS,2008
Agatha Christie: Evil Under the Sun,Wii,2008
Kidou Senshi Gundam 00,DS,2008
Pac-Man Power Pack,PS2,2008
Harvey Birdman: Attorney at Law,Wii,2008
Guilty Gear XX Accent Core Plus,PSP,2008
Mortal Kombat Kollection,PS2,2008
Miami Nights: Singles in the City,DS,2008
Midnight Play! Pack,DS,2008
The Spiderwick Chronicles,DS,2008
Touch Mechanic,DS,2008
Initial D: Extreme Stage,PS3,2008
Zero: Tsukihami no Kamen,Wii,2008
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 2: Shinseiki Evangelion - Shito, Futatabi",DS,2008
Jikkyou Powerful Pro Yakyuu 15,Wii,2008
SafeCracker: The Ultimate Puzzle Adventure,Wii,2008
Super Robot Taisen OG Saga: Endless Frontier,DS,2008
Line Rider 2: Unbound,DS,2008
The Sims 2: Ikea Home Stuff,PC,2008
Rock Revolution,Wii,2008
Ultimate Card Games DS,DS,2008
Tomb Raider: Underworld,PC,2008
Wordfish,DS,2008
Penny Racers Party: Turbo-Q Speedway,Wii,2008
Worms: A Space Oddity,Wii,2008
Code Lyoko: Fall of X.A.N.A.,DS,2008
New International Track & Field,DS,2008
Mission Runway,DS,2008
Hammerin Hero,PSP,2008
TrackMania DS,DS,2008
Prey the Stars,DS,2008
Nanashi no Game,DS,2008
Soul Bubbles,DS,2008
Bangai-O Spirits,DS,2008
Lost in Blue: Shipwrecked,Wii,2008
Katekyoo Hitman Reborn! DS: Flame Rumble Hyper - Moeyo Mirai,DS,2008
Ultimate Shooting Collection,Wii,2008
Need For Speed: Undercover,PC,2008
SCORE International Baja 1000: The Official Game,PS3,2008
Bella Sara,DS,2008
Minna no Joushiki Ryoku TV,Wii,2008
Tears to Tiara: Garland of the Earth,PS3,2008
Elebits: The Adventures of Kai and Zero,DS,2008
Kinnikuman Muscle Grand Prix Max 2: Tokumori,PS2,2008
The Legend of Kage 2,DS,2008
Baroque,Wii,2008
Naruto Shippuden: Gekito Ninja Taisen! EX 3,Wii,2008
Kung Fu Panda: Legendary Warriors,Wii,2008
Agatha Christie: And Then There Were None,Wii,2008
The History Channel: Battle for the Pacific,PS3,2008
The Idolm@ster: Live for You!,X360,2008
My Fun Facts Coach,DS,2008
Margots Word Brain,DS,2008
Sigma Harmonics,DS,2008
Summon Night,DS,2008
The King of Fighters Collection: The Orochi Saga,PSP,2008
Winter Sports 2: The Next Challenge,X360,2008
Harukanaru Toki no Naka de 4,PS2,2008
Goosebumps HorrorLand,PS2,2008
Code Geass: Hangyaku no Lelouch - Lost Colors,PSP,2008
Lets Ride! Friends Forever,DS,2008
The Legend of Heroes: Trails in the Sky Third Chapter,PSP,2008
Jumper: Griffins Story,PS2,2008
Robocalypse,DS,2008
Homie Rollerz,DS,2008
Fantasy Aquarium by DS,DS,2008
Disaster: Day of Crisis,Wii,2008
Silent Hill: Origins,PS2,2008
Tornado,DS,2008
SNK Arcade Classics Vol. 1,Wii,2008
Tales of Rebirth,PSP,2008
Higurashi no Nakukoru ni Kizuna: Dai-Ichi-Kan - Tatari,DS,2008
Digimon World Championship,DS,2008
AMF Bowling Pinbusters!,DS,2008
futureU: The Prep Game for SAT,DS,2008
Target: Terror,Wii,2008
Shreks Carnival Craze Party Games,PS2,2008
San Goku Shi Taisen Ten,DS,2008
My Dress-Up,DS,2008
Tokyo Beat Down,DS,2008
DS Nishimura Kyotaro Suspense 2 Shin Tantei Series: Kanazawa Hakodate - Gokkan no Kyoukoku - Fukushuu no Kage,DS,2008
Jackass the Game DS,DS,2008
Jake Power: Handyman,DS,2008
Backyard NFL Football 09,DS,2008
LEGO Batman: The Videogame,PC,2008
Katekyoo Hitman Reborn! DS: Fate of Heat - Hono no Unmei,DS,2008
Secret Service: Ultimate Sacrifice,PS2,2008
Freddi Fish: Kelp Seed Mystery,Wii,2008
Pipe Mania,PSP,2008
Tropix,DS,2008
"Flower, Sun, and Rain",DS,2008
My Horse & Me: Riding for Gold,DS,2008
The Tale of Despereaux,DS,2008
Prince of Persia: The Fallen King,DS,2008
Steambot Chronicles: Battle Tournament,PSP,2008
Bleach: Versus Crusade,Wii,2008
Cabelas Trophy Bucks,Wii,2008
Smart Boys Toys Clu,DS,2008
Insecticide,DS,2008
Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin,DS,2008
My Pet Shop,DS,2008
Crimson Gem Saga,PSP,2008
Chou Gekijouban Keroro Gunsou 3: Tenkuu Daibouken de Arimasu!,DS,2008
Monster Madness: Grave Danger,PS3,2008
NHL 2K9,Wii,2008
Kuukan * Zukei: Hirameki Training - KuuTore,DS,2008
Code Geass: Hangyaku no Lelouch - Lost Colors,PS2,2008
MLB Power Pros 2008,DS,2008
Chrysler Classic Racing,Wii,2008
Spy Fox in Dry Cereal,Wii,2008
Di-Gata Defenders,DS,2008
From The Abyss,DS,2008
Alone in the Dark,PS2,2008
Guilty Gear XX Accent Core Plus,PS2,2008
Higurashi Daybreak Portable,PSP,2008
Imagine: Gymnast,DS,2008
Cocoto Kart Racer,Wii,2008
Mobile Suit Gundam 00: Gundam Meisters,PS2,2008
Secret Files: Tunguska,Wii,2008
Kirarin * Revolution: Minna de Odorou Furi Furi Debut!,DS,2008
DropCast,DS,2008
Summon Night 2,DS,2008
D.C. II P.S.: Da Capo II Plus Situation,PS2,2008
Prinny: Can I Really Be The Hero? (US sales),PSP,2008
Rock Blast,DS,2008
Little League World Series Baseball 2008,DS,2008
Puzzler Collection,Wii,2008
Fate/Tiger Colosseum Upper,PSP,2008
Pop Cutie! Street Fashion Simulation,DS,2008
Sacred 2: Fallen Angel,PC,2008
Theresia...,DS,2008
Jumper: Griffins Story,X360,2008
Neverland Card Battles,PSP,2008
Gegege no Kitarou: Youkai Daigekisen,DS,2008
Emblem of Gundam,DS,2008
Vampire Rain: Altered Species,PS3,2008
Daito Giken Koushiki Pachi-Slot Simulator: Shin Yoshimune,PS2,2008
Brain Quest: Grades 3 & 4,DS,2008
Cid to Chocobo no Fushigi na Dungeon: Toki Wasure no Meikyuu DS+,DS,2008
Winter Sports 2: The Next Challenge,DS,2008
Aquarium by DS,DS,2008
Warriors Orochi 2,X360,2008
Samurai Shodown Anthology,Wii,2008
Real Soccer 2009,DS,2008
Winx Club: Mission Enchantix,DS,2008
KimiKiss (ebKore+),PS2,2008
Mame Goma 2: Uchi no Ko ga Ichiban!,DS,2008
Hail to the Chimp,X360,2008
Space Chimps,DS,2008
Samurai Dou Portable,PSP,2008
Front Mission 2089: Border of Madness,DS,2008
Drivers Ed Portable,DS,2008
Unsolved Crimes,DS,2008
Defendin De Penguin,Wii,2008
PopStar Guitar,Wii,2008
Mister Slime,DS,2008
Rhapsody: A Musical Adventure,DS,2008
Jake Power: Policeman,DS,2008
Dreamer Series: Puppy Trainer,DS,2008
Pro Yakyuu Spirits 5 Kanzenban,PS2,2008
Pony Friends: Mini Breeds Edition,DS,2008
My Horse & Me: Riding for Gold,Wii,2008
Princess on Ice,DS,2008
Dramatic Dungeon: Sakura Wars - Kimi Arugatame,DS,2008
Sengoku Basara X,PS2,2008
Nanostray 2,DS,2008
Dokapon Journey,DS,2008
Bejeweled Twist,PC,2008
GRID,DS,2008
Suzuki Super-Bikes II: Riding Challenge,DS,2008
Hail to the Chimp,PS3,2008
George of the Jungle and the Search for the Secret,DS,2008
Secret Files: Tunguska,DS,2008
Smart Kids Party Fun Pak,DS,2008
Fushigi? Kagaku: Nazotoki Quiz Training - NazoTore,DS,2008
Houkago Shounen,DS,2008
Harukanaru Toki no Naka de: Yumenoukihashi,DS,2008
Spitfire Heroes: Tales of the Royal Air Force,DS,2008
Koihime Musou,PS2,2008
Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,DS,2008
Deadliest Catch: Alaskan Storm,X360,2008
Pachitte Chonmage Tatsujin 15: Pachinko Fuyu no Sonata 2,PS2,2008
Shugo Chara! 3-tsu no Tamagoto Koisuru Joker,DS,2008
Secret Service,X360,2008
M&Ms Adventure,DS,2008
Soul Eater: Plot of Medusa,DS,2008
Chocobo to Mahou no Ehon: Majo to Shoujo to 5-Jin no Yuusha,DS,2008
Rapala Fishing Frenzy 2009,X360,2008
Hiiro no Kakera DS,DS,2008
Wonder World Amusement Park,Wii,2008
Professor Heinz Wolffs Gravity,DS,2008
Bleach: Soul Carnival,PSP,2008
Color Cross,DS,2008
Cesar Millans Dog Whisperer,DS,2008
Assassins Creed: Altairs Chronicles,DS,2008
Looney Tunes: Cartoon Conductor,DS,2008
Lux-Pain,DS,2008
The Tale of Despereaux,Wii,2008
Phoenix Wright: Revived Turnabout,DS,2008
National Geographic Panda (US sales),DS,2008
Candace Kanes Candy Factory,DS,2008
Sekai no Gohan Shaberu! DS Oryouri Navi,DS,2008
Shaun the Sheep,DS,2008
The Dark Spire,DS,2008
Hanayori Danshi: Koi Seyo Onago,DS,2008
Backyard Baseball 09,Wii,2008
Naruto Shippuden: Dairansen! Kage Bunshin Emaki,DS,2008
Twilight Syndrome: Kinjiratera Toshi Densetsu,DS,2008
Kanuchi: Shiroki Tsubasa no Shou,PS2,2008
Katekyoo Hitman Reborn! Battle Arena,PSP,2008
SPRay,Wii,2008
Battle Rage,Wii,2008
Igor: The Game,DS,2008
Myth Makers: Trixie in Toyland,Wii,2008
Code Geass: Hangyaku no Lelouch R2 - Banjou no Geass Gekijou,DS,2008
Hellboy: The Science of Evil,PSP,2008
Mortimer Beckett and the Secrets of Spooky Manor,Wii,2008
LEGO Indiana Jones: The Original Adventures,PC,2008
Zoo Quest: Puzzle Fun!,DS,2008
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Gakkou-Hen,DS,2008
12Riven: The Psi-Climinal of Integral,PS2,2008
Devil May Cry 4,PC,2008
Mazes of Fate DS,DS,2008
GRID,PC,2008
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,2008
Motto TOEIC Test DS Training,DS,2008
System 3 presents Ferrari Challenge Trofeo Pirelli,DS,2008
Go Diego Go!: Safari Rescue,PS2,2008
Monster Band,DS,2008
99 no Namida,DS,2008
Ookami to Koushinryou: Boku to Horo no Ichinen,DS,2008
Clannad,PSP,2008
Twin Strike: Operation Thunder,Wii,2008
PopStar Guitar,PS2,2008
Memories Off 6: T-Wave,PS2,2008
Story Hour: Fairy Tales,Wii,2008
Little Red Riding Hoods Zombie BBQ,DS,2008
Aquanauts Holiday: Kakusareta Kiroku,PS3,2008
Pia Carrot e Youkoso!! 2.5,DC,2008
GoPets: Vacation Island,DS,2008
Ferrari Challenge Trofeo Pirelli,PS3,2008
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,PS2,2008
Fading Shadows,PSP,2008
"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",DS,2008
Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008
World of Goo,PC,2008
S.T.A.L.K.E.R.: Clear Sky,PC,2008
"My World, My Way (US sales)",DS,2008
Bratz Kidz,DS,2008
Major League Baseball 2K8,PSP,2008
Zenkoku Dekotora Matsuri,Wii,2008
Pirates: Duels on the High Seas,DS,2008
Tokyo Majin Gakuen: Kenfuuchou,DS,2008
Hotel Giant 2,PC,2008
Cake Mania: Bakers Challenge,PSP,2008
Zoo Vet: Endangered Animals,DS,2008
Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,DS,2008
Super Dodgeball Brawlers (jp sales),DS,2008
Crazy Chicken: Star Karts,DS,2008
The Void,PC,2008
Shining Stars,DS,2008
Emma at the Farm,DS,2008
Clever Kids: Pirates,DS,2008
Jewel Master: Cradle of Rome,Wii,2008
Crash Time: Autobahn Pusuit,X360,2008
Nobunaga no Yabou: Kakushin with Power-Up Kit,PS2,2008
Custom Beat Battle: Draglade 2,DS,2008
Vitamin X Evolution,DS,2008
Smart Girls Winter Wonderland,DS,2008
BeatMania IIDX 14 Gold,PS2,2008
Togainu no Chi: True Blood,PS2,2008
Pachinko Kamen Rider: Shocker Zenmetsu Daisakusen,PS2,2008
Travel Coach: Europe 1,DS,2008
Toy Shop,DS,2008
Montessori Music,DS,2008
My Pet Shop (JP sales),DS,2008
Pro Yakyuu Spirits 5 Kanzenban,PS3,2008
Doodle Hex,DS,2008
To LoveRu Trouble: Waku Waku! Rinkangakkou-Hen,DS,2008
Otomedius Gorgeous,X360,2008
Summer Athletics: The Ultimate Challenge,X360,2008
Crazy Machines,DS,2008
Code Lyoko: Quest for Infinity,PSP,2008
Kekkaishi: Kokubourou Shuurai,DS,2008
Shugo Chara! Amunonijiro Chara Change,DS,2008
Tantei Jinguuji Saburo DS: Kienai Kokoro,DS,2008
Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008
DokiDoki Majo Shinpan! 2,DS,2008
To LoveRu Trouble: Doki Doki! Rinkaigakkou-Hen,PSP,2008
Lux-Pain (JP sales),DS,2008
Away: Shuffle Dungeon,DS,2008
Downstream Panic!,PSP,2008
Story Hour: Adventures,Wii,2008
Hakuouki,PS2,2008
Nippon no Asoko de,PSP,2008
BeatMania IIDX 15: DJ Troopers,PS2,2008
GTR Evolution,PC,2008
Sins of a Solar Empire,PC,2008
007: Quantum of Solace,PC,2008
Saihai no Yukue,DS,2008
Dream Pinball 3D,DS,2008
Merv Griffins Crosswords,DS,2008
Kung Fu Panda: Legendary Warriors,DS,2008
Jack Keane,PC,2008
Farm Frenzy,PC,2008
Wrestle Angels: Survivor 2,PS2,2008
Safari Adventures: Africa,DS,2008
Nobunaga no Yabou DS 2,DS,2008
Akane Iro ni Somaru Saka Parallel,PS2,2008
Prince of Persia (2008),PC,2008
Totally Spies! Totally Party,PC,2008
Clannad,X360,2008
Galileo,DS,2008
Cake Mania: Bakers Challenge,PS2,2008
MySims,PC,2008
Bully: Scholarship Edition,PC,2008
Pop Cutie! Street Fashion Simulation (JP sales),DS,2008
Last Escort 2: Shinya no Amai Toge,PS2,2008
Kawasaki Snowmobiles,Wii,2008
Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008
X3: Terran Conflict,PC,2008
Pro Yakyuu Family Stadium,Wii,2008
Ducati Moto,DS,2008
Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki,DS,2008
Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku,DS,2008
Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival,DS,2008
Moto Racer DS,DS,2008
Ikki Tousen: Eloquent Fist,PSP,2008
Vantage Master Portable,PSP,2008
"Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 1: Shinseiki Evangelion - Magokoro o, Kimi ni",DS,2008
Who Wants to be a Millionaire: 2nd Edition,Wii,2008
Warhammer Online: Age of Reckoning,PC,2008
Pony Luv,DS,2008
Mesaze!! Tsuri Master: Sekai ni Challenge! Hen,Wii,2008
George of the Jungle and the Search for the Secret,Wii,2008
Major Dream: Major DS Dream Baseball,DS,2008
Aria: The Origination ~Aoi Wakusei no El Cielo~,PS2,2008
Cocoto Magic Circus,Wii,2008
Europa Universalis III Complete,PC,2008
Stronghold Crusader Extreme,PC,2008
Line Rider 2: Unbound,Wii,2008
Tom Clancys Rainbow Six: Vegas 2,PC,2008
Kimi ga Aruji de Shitsuji ga Ore de: Oshie Nikki,PS2,2008
Brothers in Arms: Hells Highway,PC,2008
D.Gray-man: Sousha no Shikaku,PS2,2008
School Days LxH,PS2,2008
Kawasaki Jet Ski,Wii,2008
Kung Fu Panda,PC,2008
Frontlines: Fuel of War,PC,2008
Left 4 Dead,PC,2008
Akai Ito DS,DS,2008
Steal Princess,DS,2008
Koisuru Otome to Shugo no Tate: The Shield of AIGIS,PS2,2008
Mount & Blade,PC,2008
Tennis no Oji-Sama: Driving Smash! Side King,DS,2008
Caspers Scare School: Classroom Capers,DS,2008
Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,DS,2008
Mata Hari: Betrayal is only a Kiss Away,PC,2008
FIFA Soccer 09,PC,2008
World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,PSP,2008
So Blonde,PC,2008
Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,DS,2008
Final Approach 2: 1st Priority,PS2,2008
Command & Conquer 3: Deluxe Edition,PC,2008
Commando: Steel Disaster,DS,2008
Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Wii,2008
Spider-Man: Web of Shadows,PC,2008
Jake Hunter: Detective Chronicles,DS,2008
Daikaijuu Battle: Ultra Coliseum,Wii,2008
Polar Bowler,DS,2008
Minna de Dokusho: Keatai Shousetsu Desu,PSP,2008
The Lord of the Rings Online: Mines of Moria,PC,2008
Meitantei Conan: Kieta Hakase to Machigai Sagashi no Tou,DS,2008
Mushishi: Amefuru Sato,DS,2008
Backyard Baseball 09,PS2,2008
Zwei!!,PSP,2008
Littlest Pet Shop,PC,2008
Defendin De Penguin,DS,2008
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,2008
Ten Pin Alley 2,Wii,2008
Coded Soul: Uke Keigareshi Idea,PSP,2008
Aoishiro,PS2,2008
PC Engine Best Collection: Tengai Makyou Collection,PSP,2008
Crysis: Warhead,PC,2008
Dreamer Series: Horse Trainer,DS,2008
Prism Ark: Awake,PS2,2008
Chrysler Classic Racing,DS,2008
NHL 09,PC,2008
"Warhammer 40,000: Dawn of War: Soulstorm",PC,2008
Legendary,PC,2008
Iridium Runners,PS2,2008
Emergency Mayhem,Wii,2008
Mary Kings Riding School,DS,2008
Katekyoo Hitman Reborn! Kindan no Yami no Delta,PS2,2008
Barnyard Blast: Swine of the Night,DS,2008
Moe Star: Moeru Toudai Eigojuku,DS,2008
Peggle Nights,PC,2008
Agatha Christie: Death on the Nile,PC,2008
Command & Conquer 3: Kanes Wrath,PC,2008
Ketsui Death Label,DS,2008
Otometeki Koi Kakumei * Love Revo!! DS,DS,2008
Uchi no 3 Shimai DS,DS,2008
Soul Eater: Monotone Princess,Wii,2008
Bomberman 2,DS,2008
Pirates of the Burning Sea,PC,2008
Lost: Via Domus,PC,2008
Chou!! Super Nep League DS,DS,2008
Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,DS,2008
PDC World Championship Darts 2008,DS,2008
Wall-E,PC,2008
Thunder Force VI,PS2,2008
A Vampyre Story,PC,2008
Hiiro no Kakera Portable,PSP,2008
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PS2,2008
Night Wizard the Video Game: Denial of the World,PS2,2008
Sengoku Efuda Yuugi: Hototogisu Ran,PSP,2008
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,2008
Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,DS,2008
Oyaku de Asoberu DS Ehon: Ukkari Penelope,DS,2008
Simple DS Series Vol. 42: The Haioku Byoutou,DS,2008
Yume Neko DS,DS,2008
SBK Superbike World Championship,PS2,2008
Imperium Romanum,PC,2008
Donkey Kong Jungle Beat,Wii,2008
Turok,PC,2008
Kimi no Yuusha,DS,2008
Cosmetic Paradise: Make no Kiseki,DS,2008
Katekyoo Hitman Reborn Nerae!? Ring x Bongole Returns,PS2,2008
NiGHTS into dreams...,PS2,2008
Totally Spies! Totally Party,PS2,2008
Samurai Shodown Anthology (JP sales),PS2,2008
Winning Post 7 Maximum 2008,PS2,2008
Diary Girl,DS,2008
Best Of Tests,DS,2008
Fab 5 Soccer,DS,2008
Major Dream: Major Wii Nagero! Gyroball!!,Wii,2008
Bakumatsu Koihana: Shinsengumi DS,DS,2008
Blitzkrieg 2 Anthology,PC,2008
Winning Post 7 Maximum 2008,PS3,2008
Dr. Slump & Arale-Chan,DS,2008
Kikiite Hajimaru: Eigo Kaiwa Training - KikiTore,DS,2008
Chokkan! Asonde Relaxuma,DS,2008
PC Engine Best Collention: Ginga Ojousama Densetsu Collection,PSP,2008
Rosario to Vampire: Tanabata no Miss Youkai Gakuen,DS,2008
San-X Character Channel: All-Star Daishuugou!,DS,2008
Duel Love: Koisuru Otome wa Shouri no Megami,DS,2008
Banjo-Kazooie,X360,2008
Family Jockey,Wii,2008
Double Sequence: The Q-Virus Invasion,DS,2008
Zero no Tsukaima: Maigo no Period to Ikusen no Symphony,PS2,2008
Agarest Senki: Re-appearance,PS3,2008
My Little Baby,DS,2008
Simple DS Series Vol. 41: The Bakudan Shori-Han,DS,2008
Naxat Soft Reachmania Vol. 1: CR Galaxy Angel,PS2,2008
PDC World Championship Darts 2008,PSP,2008
Happy Dance Collection,Wii,2008
Conflict: Denied Ops,PC,2008
FlatOut: Ultimate Carnage,PC,2008
Nakayoshi All-Stars: Mezase Gakuen Idol,DS,2008
H2O+: Footprints in the Sand,PS2,2008
Poker for Dummies,PC,2008
Memories Off,PSP,2008
Hotel Giant DS,DS,2008
Alone in the Dark,PC,2008
"Element Girl: Love, Fashion and Friends",DS,2008
Madagascar: Escape 2 Africa,PC,2008
Junjou Romanchika: Koi no Doki Doki Daisakusen,PS2,2008
Heart no Kuni no Alice,PS2,2008
Juggler DS,DS,2008
Katekyoo Hitman Reborn! Kindan no Yami no Delta,Wii,2008
Vitamin Y,DS,2008
Smart Boys Winter Wonderland,DS,2008
Captain Rainbow,Wii,2008
Bomberman,Wii,2008
Who Wants to be a Millionaire: 2nd Edition,DS,2008
Daito Giken Koushiki Pachi-Slot Simulator: 24 - Twenty-Four,PS2,2008
Naraku no Shiro,PS2,2008
National Geographic Panda (JP sales),DS,2008
Knights in the Nightmare: DHE Series Special Pack,DS,2008
Shirogane no Soleil: Contract to the Future - Mirai e no Keiyaku,PS2,2008
SBK Superbike World Championship,PSP,2008
Blazer Drive,DS,2008
Hoshizora no Comic Garden,DS,2008
The Rise of the Argonauts,PC,2008
